Borrower Number,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
1028,0.1548672566371681,0.08,0.131578947368421,0.0933333333333333,0.100418410041841,0.1346153846153846,0.1574803149606299,0.1196581196581196,0.1111111111111111
1029,0.1447963800904977,0.1379310344827586,0.1338289962825278,0.1358490566037735,0.1115702479338843,0.1335877862595419,0.1111111111111111,0.135593220338983,0.1333333333333333
1030,0.1548672566371681,0.08,0.131578947368421,0.1349206349206349,0.1094339622641509,0.0877862595419847,0.1286307053941908,0.139917695473251,0.117408906882591
1031,0.1447963800904977,0.1217391304347826,0.1338289962825278,0.1088709677419354,0.1148148148148148,0.1346153846153846,0.1209677419354838,0.1127272727272727,0.117408906882591
1032,0.1548672566371681,0.08,0.131578947368421,0.0933333333333333,0.1115702479338843,0.135593220338983,0.1004366812227074,0.1127272727272727,0.1407407407407407
1033,0.1447963800904977,0.1440677966101695,0.1271186440677966,0.1088709677419354,0.1388888888888889,0.1330645161290322,0.1244813278008298,0.1196581196581196,0.0858369098712446
1034,0.102880658436214,0.1330645161290322,0.108433734939759,0.1024590163934426,0.0995850622406639,0.0877862595419847,0.1111111111111111,0.1076923076923077,0.123015873015873
1035,0.1038461538461538,0.1535580524344569,0.131578947368421,0.0933333333333333,0.1388888888888889,0.1335877862595419,0.1574803149606299,0.1127272727272727,0.1111111111111111
1036,0.1548672566371681,0.1390977443609022,0.1462450592885375,0.1088709677419354,0.131578947368421,0.135593220338983,0.1111111111111111,0.139917695473251,0.117408906882591
1037,0.1447963800904977,0.1217391304347826,0.1291512915129151,0.1349206349206349,0.0888888888888888,0.1346153846153846,0.1286307053941908,0.135593220338983,0.0858369098712446
1038,0.1447963800904977,0.1440677966101695,0.131578947368421,0.11328125,0.131578947368421,0.0877862595419847,0.1286307053941908,0.1387755102040816,0.1124031007751938
1039,0.1038461538461538,0.1390977443609022,0.1338289962825278,0.1024590163934426,0.131578947368421,0.1330645161290322,0.0965250965250965,0.1076923076923077,0.117408906882591
1040,0.1023890784982935,0.1390977443609022,0.1462450592885375,0.1349206349206349,0.131578947368421,0.0933333333333333,0.1574803149606299,0.1387755102040816,0.1333333333333333
1041,0.1038461538461538,0.1217391304347826,0.0837004405286343,0.1024590163934426,0.1388888888888889,0.0877862595419847,0.1111111111111111,0.1411764705882353,0.0858369098712446
1042,0.1548672566371681,0.08,0.1462450592885375,0.1349206349206349,0.1115702479338843,0.1330645161290322,0.1310861423220973,0.1076923076923077,0.1124031007751938
1043,0.1023890784982935,0.08,0.1462450592885375,0.1349206349206349,0.100418410041841,0.1330645161290322,0.1244813278008298,0.135593220338983,0.1333333333333333
1044,0.090566037735849,0.08,0.0837004405286343,0.1088709677419354,0.1115702479338843,0.0933333333333333,0.1244813278008298,0.1076923076923077,0.1115537848605577
1045,0.1024590163934426,0.1390977443609022,0.1338289962825278,0.11328125,0.1094339622641509,0.135593220338983,0.1286307053941908,0.1127272727272727,0.1111111111111111
1046,0.1290322580645161,0.1379310344827586,0.0837004405286343,0.1088709677419354,0.1388888888888889,0.0933333333333333,0.1004366812227074,0.1127272727272727,0.1115537848605577
1047,0.1024590163934426,0.1217391304347826,0.131578947368421,0.1024590163934426,0.1115702479338843,0.135593220338983,0.0965250965250965,0.1076923076923077,0.1407407407407407
1048,0.1024590163934426,0.1330645161290322,0.1123595505617977,0.1349206349206349,0.1388888888888889,0.1330645161290322,0.1310861423220973,0.135593220338983,0.1124031007751938
1049,0.1038461538461538,0.1379310344827586,0.1462450592885375,0.1088709677419354,0.0995850622406639,0.0877862595419847,0.1574803149606299,0.1387755102040816,0.123015873015873
1050,0.1548672566371681,0.1535580524344569,0.1123595505617977,0.1088709677419354,0.1388888888888889,0.0933333333333333,0.1574803149606299,0.1076923076923077,0.123015873015873
1051,0.1447963800904977,0.1379310344827586,0.1462450592885375,0.1024590163934426,0.131578947368421,0.1346153846153846,0.1286307053941908,0.1411764705882353,0.1111111111111111
1052,0.102880658436214,0.1217391304347826,0.0837004405286343,0.1349206349206349,0.131578947368421,0.1365461847389558,0.1244813278008298,0.1076923076923077,0.0858369098712446
1053,0.1024590163934426,0.1379310344827586,0.1291512915129151,0.11328125,0.100418410041841,0.1085271317829457,0.1286307053941908,0.1111111111111111,0.123015873015873
1054,0.102880658436214,0.1379310344827586,0.1291512915129151,0.0933333333333333,0.1115702479338843,0.1085271317829457,0.1574803149606299,0.1127272727272727,0.1333333333333333
1055,0.1038461538461538,0.1440677966101695,0.1271186440677966,0.1024590163934426,0.0995850622406639,0.135593220338983,0.1244813278008298,0.135593220338983,0.117408906882591
1056,0.1548672566371681,0.1217391304347826,0.1291512915129151,0.1088709677419354,0.0888888888888888,0.135593220338983,0.1286307053941908,0.1076923076923077,0.117408906882591
1057,0.1548672566371681,0.1330645161290322,0.1271186440677966,0.1358490566037735,0.0888888888888888,0.135593220338983,0.1111111111111111,0.1387755102040816,0.117408906882591
1058,0.102880658436214,0.08,0.1291512915129151,0.1088709677419354,0.1115702479338843,0.1335877862595419,0.1004366812227074,0.139917695473251,0.1111111111111111
1059,0.1023890784982935,0.1570247933884297,0.1462450592885375,0.1024590163934426,0.1388888888888889,0.1365461847389558,0.1111111111111111,0.1196581196581196,0.117408906882591
1060,0.1023890784982935,0.1390977443609022,0.1291512915129151,0.11328125,0.0995850622406639,0.1346153846153846,0.0965250965250965,0.1196581196581196,0.1333333333333333
1061,0.1447963800904977,0.1535580524344569,0.1462450592885375,0.1349206349206349,0.1115702479338843,0.135593220338983,0.0965250965250965,0.1411764705882353,0.1115537848605577
1062,0.102880658436214,0.1330645161290322,0.0837004405286343,0.11328125,0.1094339622641509,0.1335877862595419,0.1286307053941908,0.1196581196581196,0.123015873015873
1063,0.102880658436214,0.1535580524344569,0.1338289962825278,0.1428571428571428,0.131578947368421,0.0877862595419847,0.1310861423220973,0.1411764705882353,0.1124031007751938
1064,0.1023890784982935,0.1440677966101695,0.1291512915129151,0.1024590163934426,0.131578947368421,0.0877862595419847,0.1574803149606299,0.1076923076923077,0.0858369098712446
1065,0.1024590163934426,0.1217391304347826,0.108433734939759,0.1428571428571428,0.1115702479338843,0.1335877862595419,0.1286307053941908,0.1127272727272727,0.1111111111111111
1066,0.1023890784982935,0.1217391304347826,0.1271186440677966,0.1358490566037735,0.1388888888888889,0.1365461847389558,0.1286307053941908,0.1076923076923077,0.1115537848605577
1067,0.1024590163934426,0.1570247933884297,0.1271186440677966,0.1024590163934426,0.1388888888888889,0.1346153846153846,0.1004366812227074,0.1196581196581196,0.1407407407407407
1068,0.1290322580645161,0.1570247933884297,0.0837004405286343,0.1428571428571428,0.0995850622406639,0.1346153846153846,0.1209677419354838,0.1076923076923077,0.1111111111111111
1069,0.1038461538461538,0.1535580524344569,0.108433734939759,0.1358490566037735,0.1094339622641509,0.1330645161290322,0.1209677419354838,0.1076923076923077,0.117408906882591
1070,0.1447963800904977,0.08,0.131578947368421,0.1188524590163934,0.1115702479338843,0.135593220338983,0.1209677419354838,0.1411764705882353,0.117408906882591
1071,0.1447963800904977,0.08,0.1291512915129151,0.1349206349206349,0.0995850622406639,0.1365461847389558,0.0965250965250965,0.1076923076923077,0.1333333333333333
1072,0.1038461538461538,0.1440677966101695,0.1123595505617977,0.0933333333333333,0.1094339622641509,0.0933333333333333,0.1209677419354838,0.1411764705882353,0.1124031007751938
1073,0.102880658436214,0.1570247933884297,0.131578947368421,0.11328125,0.1148148148148148,0.0933333333333333,0.1286307053941908,0.1127272727272727,0.123015873015873
1074,0.1023890784982935,0.1217391304347826,0.1271186440677966,0.1349206349206349,0.1148148148148148,0.135593220338983,0.1004366812227074,0.135593220338983,0.0858369098712446
1075,0.1024590163934426,0.1217391304347826,0.1462450592885375,0.11328125,0.0888888888888888,0.1335877862595419,0.0965250965250965,0.1111111111111111,0.1111111111111111
1076,0.102880658436214,0.1217391304347826,0.1291512915129151,0.1088709677419354,0.0888888888888888,0.1365461847389558,0.0965250965250965,0.1411764705882353,0.1407407407407407
1077,0.090566037735849,0.1217391304347826,0.108433734939759,0.1349206349206349,0.1388888888888889,0.135593220338983,0.1286307053941908,0.1127272727272727,0.1407407407407407
1078,0.1548672566371681,0.1440677966101695,0.1123595505617977,0.1358490566037735,0.131578947368421,0.1085271317829457,0.1574803149606299,0.1387755102040816,0.1333333333333333
1079,0.1023890784982935,0.1390977443609022,0.1271186440677966,0.1349206349206349,0.1388888888888889,0.1346153846153846,0.1574803149606299,0.139917695473251,0.1115537848605577
1080,0.1038461538461538,0.1390977443609022,0.1462450592885375,0.11328125,0.0888888888888888,0.0933333333333333,0.1004366812227074,0.135593220338983,0.123015873015873
1081,0.090566037735849,0.1390977443609022,0.1123595505617977,0.1024590163934426,0.0888888888888888,0.0877862595419847,0.1111111111111111,0.1387755102040816,0.117408906882591
1082,0.1290322580645161,0.1570247933884297,0.1338289962825278,0.1088709677419354,0.1115702479338843,0.0877862595419847,0.1286307053941908,0.1127272727272727,0.1407407407407407
1083,0.1447963800904977,0.1440677966101695,0.108433734939759,0.1088709677419354,0.131578947368421,0.1335877862595419,0.1286307053941908,0.1127272727272727,0.1111111111111111
1084,0.1038461538461538,0.1440677966101695,0.108433734939759,0.1024590163934426,0.100418410041841,0.0877862595419847,0.1004366812227074,0.1387755102040816,0.1124031007751938
1085,0.102880658436214,0.1330645161290322,0.1123595505617977,0.1349206349206349,0.1115702479338843,0.1085271317829457,0.1209677419354838,0.1127272727272727,0.1333333333333333
1086,0.102880658436214,0.1535580524344569,0.1462450592885375,0.0933333333333333,0.100418410041841,0.0877862595419847,0.1310861423220973,0.1127272727272727,0.1124031007751938
1087,0.1023890784982935,0.08,0.108433734939759,0.1428571428571428,0.0888888888888888,0.1335877862595419,0.1310861423220973,0.1387755102040816,0.1111111111111111
1088,0.1024590163934426,0.1440677966101695,0.131578947368421,0.11328125,0.1148148148148148,0.1335877862595419,0.0965250965250965,0.1411764705882353,0.1115537848605577
1089,0.1290322580645161,0.1330645161290322,0.1123595505617977,0.1349206349206349,0.1115702479338843,0.0933333333333333,0.1209677419354838,0.1411764705882353,0.1124031007751938
1090,0.1024590163934426,0.1379310344827586,0.1462450592885375,0.11328125,0.0888888888888888,0.0933333333333333,0.0965250965250965,0.1387755102040816,0.0858369098712446
1091,0.1447963800904977,0.1217391304347826,0.1123595505617977,0.1349206349206349,0.100418410041841,0.0877862595419847,0.1286307053941908,0.139917695473251,0.123015873015873
1092,0.1023890784982935,0.08,0.1123595505617977,0.1428571428571428,0.1115702479338843,0.135593220338983,0.1244813278008298,0.139917695473251,0.1124031007751938
1093,0.090566037735849,0.1570247933884297,0.131578947368421,0.1358490566037735,0.100418410041841,0.1346153846153846,0.1111111111111111,0.139917695473251,0.117408906882591
1094,0.1024590163934426,0.1379310344827586,0.108433734939759,0.1428571428571428,0.1148148148148148,0.1346153846153846,0.1286307053941908,0.1076923076923077,0.1111111111111111
1095,0.1447963800904977,0.1217391304347826,0.1338289962825278,0.1024590163934426,0.1115702479338843,0.1365461847389558,0.1111111111111111,0.1411764705882353,0.1124031007751938
1096,0.1023890784982935,0.1570247933884297,0.1462450592885375,0.1349206349206349,0.0995850622406639,0.1365461847389558,0.1244813278008298,0.1411764705882353,0.1111111111111111
1097,0.1290322580645161,0.1217391304347826,0.108433734939759,0.11328125,0.1094339622641509,0.0877862595419847,0.1209677419354838,0.1111111111111111,0.1124031007751938
1098,0.1447963800904977,0.1440677966101695,0.131578947368421,0.1358490566037735,0.1148148148148148,0.1346153846153846,0.1244813278008298,0.1196581196581196,0.117408906882591
1099,0.1447963800904977,0.1570247933884297,0.1123595505617977,0.0933333333333333,0.131578947368421,0.1330645161290322,0.1004366812227074,0.1127272727272727,0.117408906882591
1100,0.1023890784982935,0.1440677966101695,0.108433734939759,0.1188524590163934,0.1115702479338843,0.1330645161290322,0.0965250965250965,0.135593220338983,0.1111111111111111
1101,0.1447963800904977,0.08,0.1123595505617977,0.1428571428571428,0.1115702479338843,0.0877862595419847,0.1310861423220973,0.139917695473251,0.1124031007751938
1102,0.1290322580645161,0.1379310344827586,0.108433734939759,0.1088709677419354,0.1115702479338843,0.1330645161290322,0.1111111111111111,0.1387755102040816,0.123015873015873
1103,0.1038461538461538,0.1535580524344569,0.131578947368421,0.1188524590163934,0.1148148148148148,0.1346153846153846,0.1310861423220973,0.139917695473251,0.1407407407407407
1104,0.090566037735849,0.1570247933884297,0.108433734939759,0.1188524590163934,0.1115702479338843,0.1365461847389558,0.0965250965250965,0.139917695473251,0.123015873015873
1105,0.1024590163934426,0.1330645161290322,0.108433734939759,0.1358490566037735,0.131578947368421,0.1330645161290322,0.1209677419354838,0.135593220338983,0.1407407407407407
1106,0.1447963800904977,0.08,0.1271186440677966,0.1349206349206349,0.100418410041841,0.0877862595419847,0.0965250965250965,0.135593220338983,0.1333333333333333
1107,0.1038461538461538,0.1535580524344569,0.1271186440677966,0.0933333333333333,0.0888888888888888,0.1085271317829457,0.1004366812227074,0.1387755102040816,0.1124031007751938
1108,0.1548672566371681,0.1440677966101695,0.1291512915129151,0.1088709677419354,0.0995850622406639,0.135593220338983,0.1209677419354838,0.135593220338983,0.1333333333333333
1109,0.1038461538461538,0.1535580524344569,0.1271186440677966,0.0933333333333333,0.1115702479338843,0.0933333333333333,0.1286307053941908,0.1111111111111111,0.1407407407407407
1110,0.1038461538461538,0.1330645161290322,0.1123595505617977,0.1428571428571428,0.0995850622406639,0.1085271317829457,0.1286307053941908,0.1196581196581196,0.0858369098712446
1111,0.102880658436214,0.1440677966101695,0.1462450592885375,0.1088709677419354,0.131578947368421,0.1346153846153846,0.1286307053941908,0.1076923076923077,0.0858369098712446
1112,0.1548672566371681,0.1390977443609022,0.108433734939759,0.1358490566037735,0.1388888888888889,0.0933333333333333,0.1574803149606299,0.1127272727272727,0.117408906882591
1113,0.1447963800904977,0.1330645161290322,0.1123595505617977,0.0933333333333333,0.1388888888888889,0.1346153846153846,0.1286307053941908,0.139917695473251,0.123015873015873
1114,0.1024590163934426,0.1379310344827586,0.131578947368421,0.0933333333333333,0.100418410041841,0.1335877862595419,0.1004366812227074,0.1411764705882353,0.1111111111111111
1115,0.1290322580645161,0.1379310344827586,0.1271186440677966,0.1088709677419354,0.1148148148148148,0.1085271317829457,0.1244813278008298,0.1111111111111111,0.117408906882591
1116,0.090566037735849,0.1217391304347826,0.1291512915129151,0.0933333333333333,0.1148148148148148,0.1335877862595419,0.0965250965250965,0.1127272727272727,0.1111111111111111
1117,0.1548672566371681,0.1570247933884297,0.1291512915129151,0.0933333333333333,0.1115702479338843,0.1330645161290322,0.0965250965250965,0.135593220338983,0.1111111111111111
1118,0.090566037735849,0.1570247933884297,0.0837004405286343,0.0933333333333333,0.1115702479338843,0.1365461847389558,0.1574803149606299,0.1387755102040816,0.1115537848605577
1119,0.1038461538461538,0.1379310344827586,0.1338289962825278,0.1358490566037735,0.1388888888888889,0.1365461847389558,0.1111111111111111,0.1196581196581196,0.1111111111111111
1120,0.1290322580645161,0.1390977443609022,0.1462450592885375,0.1358490566037735,0.0888888888888888,0.1330645161290322,0.1310861423220973,0.139917695473251,0.0858369098712446
1121,0.090566037735849,0.1217391304347826,0.108433734939759,0.1088709677419354,0.1094339622641509,0.135593220338983,0.0965250965250965,0.139917695473251,0.1333333333333333
1122,0.090566037735849,0.1535580524344569,0.0837004405286343,0.1188524590163934,0.100418410041841,0.1346153846153846,0.0965250965250965,0.1387755102040816,0.1111111111111111
1123,0.1038461538461538,0.1379310344827586,0.1462450592885375,0.1428571428571428,0.0888888888888888,0.135593220338983,0.0965250965250965,0.139917695473251,0.117408906882591
1124,0.1023890784982935,0.1330645161290322,0.108433734939759,0.1088709677419354,0.1094339622641509,0.1335877862595419,0.1209677419354838,0.1076923076923077,0.1124031007751938
1125,0.102880658436214,0.1379310344827586,0.1123595505617977,0.1428571428571428,0.100418410041841,0.1365461847389558,0.0965250965250965,0.1387755102040816,0.1333333333333333
1126,0.1038461538461538,0.1440677966101695,0.1123595505617977,0.11328125,0.100418410041841,0.1346153846153846,0.1209677419354838,0.1127272727272727,0.0858369098712446
1127,0.1447963800904977,0.1535580524344569,0.108433734939759,0.1358490566037735,0.1094339622641509,0.1365461847389558,0.1286307053941908,0.135593220338983,0.1111111111111111
1128,0.1024590163934426,0.1440677966101695,0.1462450592885375,0.1188524590163934,0.1115702479338843,0.0877862595419847,0.1574803149606299,0.139917695473251,0.1407407407407407
1129,0.1290322580645161,0.1570247933884297,0.1291512915129151,0.1349206349206349,0.1388888888888889,0.135593220338983,0.1310861423220973,0.139917695473251,0.1333333333333333
1130,0.1290322580645161,0.1440677966101695,0.1291512915129151,0.1358490566037735,0.1094339622641509,0.1085271317829457,0.1004366812227074,0.1111111111111111,0.1115537848605577
1131,0.1447963800904977,0.1217391304347826,0.1291512915129151,0.1358490566037735,0.1094339622641509,0.1330645161290322,0.1244813278008298,0.1387755102040816,0.1111111111111111
1132,0.1023890784982935,0.1330645161290322,0.1123595505617977,0.1088709677419354,0.0888888888888888,0.1335877862595419,0.1111111111111111,0.1196581196581196,0.1124031007751938
1133,0.102880658436214,0.1217391304347826,0.1462450592885375,0.1428571428571428,0.131578947368421,0.1085271317829457,0.0965250965250965,0.1411764705882353,0.1124031007751938
1134,0.1023890784982935,0.1390977443609022,0.1462450592885375,0.1088709677419354,0.1148148148148148,0.0933333333333333,0.0965250965250965,0.135593220338983,0.117408906882591
1135,0.1447963800904977,0.1330645161290322,0.1291512915129151,0.1428571428571428,0.0995850622406639,0.0877862595419847,0.1111111111111111,0.135593220338983,0.123015873015873
1136,0.090566037735849,0.1217391304347826,0.1123595505617977,0.1088709677419354,0.1148148148148148,0.0933333333333333,0.1310861423220973,0.1411764705882353,0.1333333333333333
1137,0.1023890784982935,0.1535580524344569,0.108433734939759,0.1358490566037735,0.1388888888888889,0.135593220338983,0.1004366812227074,0.1076923076923077,0.117408906882591
1138,0.090566037735849,0.1440677966101695,0.1123595505617977,0.11328125,0.0995850622406639,0.135593220338983,0.1310861423220973,0.135593220338983,0.1115537848605577
1139,0.1290322580645161,0.1440677966101695,0.0837004405286343,0.1188524590163934,0.1388888888888889,0.1335877862595419,0.1111111111111111,0.1196581196581196,0.1111111111111111
1140,0.1290322580645161,0.1440677966101695,0.1338289962825278,0.1188524590163934,0.1388888888888889,0.0877862595419847,0.1286307053941908,0.139917695473251,0.0858369098712446
1141,0.090566037735849,0.1217391304347826,0.1338289962825278,0.11328125,0.1148148148148148,0.0933333333333333,0.1004366812227074,0.1196581196581196,0.1333333333333333
1142,0.1023890784982935,0.1440677966101695,0.0837004405286343,0.1088709677419354,0.0888888888888888,0.1365461847389558,0.1286307053941908,0.1411764705882353,0.1111111111111111
1143,0.1290322580645161,0.1390977443609022,0.0837004405286343,0.1349206349206349,0.1388888888888889,0.1335877862595419,0.0965250965250965,0.1076923076923077,0.1333333333333333
1144,0.1038461538461538,0.1390977443609022,0.108433734939759,0.1024590163934426,0.1115702479338843,0.1330645161290322,0.1004366812227074,0.139917695473251,0.117408906882591
1145,0.1548672566371681,0.1330645161290322,0.131578947368421,0.1024590163934426,0.131578947368421,0.1085271317829457,0.1574803149606299,0.135593220338983,0.0858369098712446
1146,0.1548672566371681,0.1217391304347826,0.0837004405286343,0.1428571428571428,0.100418410041841,0.135593220338983,0.1286307053941908,0.1076923076923077,0.1333333333333333
1147,0.102880658436214,0.1330645161290322,0.0837004405286343,0.1024590163934426,0.100418410041841,0.1085271317829457,0.1004366812227074,0.135593220338983,0.1111111111111111
1148,0.090566037735849,0.1379310344827586,0.0837004405286343,0.1428571428571428,0.0995850622406639,0.1085271317829457,0.1310861423220973,0.1411764705882353,0.1115537848605577
1149,0.1290322580645161,0.1440677966101695,0.0837004405286343,0.1358490566037735,0.1148148148148148,0.135593220338983,0.1286307053941908,0.135593220338983,0.1333333333333333
1150,0.1548672566371681,0.1379310344827586,0.131578947368421,0.11328125,0.1094339622641509,0.0933333333333333,0.1004366812227074,0.1387755102040816,0.123015873015873
1151,0.1038461538461538,0.1390977443609022,0.1462450592885375,0.1088709677419354,0.0995850622406639,0.1365461847389558,0.1209677419354838,0.1111111111111111,0.1333333333333333
1152,0.1038461538461538,0.1217391304347826,0.1462450592885375,0.1024590163934426,0.100418410041841,0.1330645161290322,0.1004366812227074,0.1196581196581196,0.0858369098712446
1153,0.1447963800904977,0.08,0.1338289962825278,0.1349206349206349,0.100418410041841,0.1346153846153846,0.1310861423220973,0.1411764705882353,0.1124031007751938
1154,0.1023890784982935,0.1390977443609022,0.1271186440677966,0.1188524590163934,0.0888888888888888,0.1335877862595419,0.1574803149606299,0.1111111111111111,0.1115537848605577
1155,0.102880658436214,0.1570247933884297,0.131578947368421,0.1358490566037735,0.1388888888888889,0.1365461847389558,0.1244813278008298,0.1196581196581196,0.1124031007751938
1156,0.090566037735849,0.1535580524344569,0.1338289962825278,0.11328125,0.1388888888888889,0.1085271317829457,0.1004366812227074,0.1196581196581196,0.1111111111111111
1157,0.1024590163934426,0.1379310344827586,0.108433734939759,0.1428571428571428,0.1115702479338843,0.1346153846153846,0.1244813278008298,0.1387755102040816,0.123015873015873
1158,0.1024590163934426,0.1535580524344569,0.1338289962825278,0.0933333333333333,0.0888888888888888,0.1346153846153846,0.1209677419354838,0.135593220338983,0.1407407407407407
1159,0.1447963800904977,0.1570247933884297,0.1271186440677966,0.11328125,0.1148148148148148,0.135593220338983,0.1111111111111111,0.1111111111111111,0.1115537848605577
1160,0.1447963800904977,0.1390977443609022,0.131578947368421,0.1358490566037735,0.0888888888888888,0.1365461847389558,0.1574803149606299,0.1111111111111111,0.1124031007751938
1161,0.1024590163934426,0.1379310344827586,0.108433734939759,0.1358490566037735,0.0995850622406639,0.135593220338983,0.1111111111111111,0.1127272727272727,0.117408906882591
1162,0.1038461538461538,0.1570247933884297,0.1462450592885375,0.1428571428571428,0.131578947368421,0.1365461847389558,0.1286307053941908,0.1127272727272727,0.1111111111111111
1163,0.1447963800904977,0.1330645161290322,0.108433734939759,0.0933333333333333,0.1094339622641509,0.1365461847389558,0.1111111111111111,0.1196581196581196,0.1333333333333333
1164,0.090566037735849,0.1570247933884297,0.1123595505617977,0.1428571428571428,0.1388888888888889,0.0933333333333333,0.1111111111111111,0.1111111111111111,0.0858369098712446
1165,0.1023890784982935,0.1379310344827586,0.1291512915129151,0.1188524590163934,0.1388888888888889,0.0877862595419847,0.1310861423220973,0.1076923076923077,0.117408906882591
1166,0.1023890784982935,0.1379310344827586,0.0837004405286343,0.1024590163934426,0.1094339622641509,0.1335877862595419,0.1209677419354838,0.1111111111111111,0.1333333333333333
1167,0.1023890784982935,0.1379310344827586,0.108433734939759,0.1188524590163934,0.1094339622641509,0.1335877862595419,0.1209677419354838,0.1387755102040816,0.1111111111111111
1168,0.1447963800904977,0.1379310344827586,0.0837004405286343,0.0933333333333333,0.1388888888888889,0.1335877862595419,0.1310861423220973,0.1411764705882353,0.1124031007751938
1169,0.1024590163934426,0.08,0.1291512915129151,0.1358490566037735,0.1094339622641509,0.1365461847389558,0.1574803149606299,0.1111111111111111,0.1124031007751938
1170,0.1548672566371681,0.1217391304347826,0.1123595505617977,0.1349206349206349,0.1094339622641509,0.1365461847389558,0.1111111111111111,0.1111111111111111,0.1407407407407407
1171,0.090566037735849,0.1390977443609022,0.1462450592885375,0.1428571428571428,0.1388888888888889,0.1085271317829457,0.1574803149606299,0.135593220338983,0.1333333333333333
1172,0.1447963800904977,0.1379310344827586,0.1291512915129151,0.1428571428571428,0.1148148148148148,0.1346153846153846,0.1209677419354838,0.139917695473251,0.1111111111111111
1173,0.1447963800904977,0.1535580524344569,0.1462450592885375,0.1188524590163934,0.1115702479338843,0.135593220338983,0.1209677419354838,0.1076923076923077,0.1111111111111111
1174,0.1548672566371681,0.1390977443609022,0.108433734939759,0.11328125,0.0995850622406639,0.1085271317829457,0.1209677419354838,0.1127272727272727,0.1124031007751938
1175,0.1548672566371681,0.1390977443609022,0.108433734939759,0.1428571428571428,0.131578947368421,0.0933333333333333,0.0965250965250965,0.135593220338983,0.1111111111111111
1176,0.090566037735849,0.1390977443609022,0.0837004405286343,0.1088709677419354,0.100418410041841,0.1346153846153846,0.0965250965250965,0.1111111111111111,0.0858369098712446
1177,0.090566037735849,0.1390977443609022,0.1123595505617977,0.1349206349206349,0.1388888888888889,0.1365461847389558,0.1310861423220973,0.1387755102040816,0.123015873015873
1178,0.1038461538461538,0.1535580524344569,0.1338289962825278,0.1188524590163934,0.1388888888888889,0.1330645161290322,0.0965250965250965,0.1196581196581196,0.1111111111111111
1179,0.1038461538461538,0.08,0.131578947368421,0.1024590163934426,0.131578947368421,0.0877862595419847,0.0965250965250965,0.1076923076923077,0.1111111111111111
1180,0.1038461538461538,0.1217391304347826,0.131578947368421,0.11328125,0.100418410041841,0.135593220338983,0.1004366812227074,0.139917695473251,0.117408906882591
1181,0.1447963800904977,0.1440677966101695,0.1338289962825278,0.0933333333333333,0.1094339622641509,0.135593220338983,0.1310861423220973,0.1076923076923077,0.1124031007751938
1182,0.1290322580645161,0.1217391304347826,0.108433734939759,0.1024590163934426,0.1115702479338843,0.1085271317829457,0.1209677419354838,0.1411764705882353,0.1115537848605577
1183,0.1038461538461538,0.1440677966101695,0.108433734939759,0.0933333333333333,0.0995850622406639,0.1330645161290322,0.1244813278008298,0.139917695473251,0.123015873015873
1184,0.102880658436214,0.1535580524344569,0.108433734939759,0.1358490566037735,0.1094339622641509,0.135593220338983,0.1209677419354838,0.1411764705882353,0.117408906882591
1185,0.1024590163934426,0.1535580524344569,0.0837004405286343,0.11328125,0.131578947368421,0.0933333333333333,0.1209677419354838,0.139917695473251,0.1111111111111111
1186,0.1023890784982935,0.1390977443609022,0.1271186440677966,0.1024590163934426,0.1094339622641509,0.135593220338983,0.1574803149606299,0.139917695473251,0.0858369098712446
1187,0.1447963800904977,0.1440677966101695,0.1123595505617977,0.0933333333333333,0.0888888888888888,0.0933333333333333,0.1111111111111111,0.1111111111111111,0.1407407407407407
1188,0.102880658436214,0.1217391304347826,0.1338289962825278,0.1188524590163934,0.0888888888888888,0.1085271317829457,0.0965250965250965,0.1127272727272727,0.1124031007751938
1189,0.1290322580645161,0.1379310344827586,0.1338289962825278,0.1088709677419354,0.131578947368421,0.1365461847389558,0.1574803149606299,0.1111111111111111,0.123015873015873
1190,0.1038461538461538,0.1330645161290322,0.1291512915129151,0.1088709677419354,0.1094339622641509,0.1085271317829457,0.1111111111111111,0.1411764705882353,0.1407407407407407
1191,0.1290322580645161,0.1390977443609022,0.0837004405286343,0.1188524590163934,0.0995850622406639,0.0877862595419847,0.1209677419354838,0.1111111111111111,0.123015873015873
1192,0.1038461538461538,0.1330645161290322,0.1338289962825278,0.1188524590163934,0.1388888888888889,0.1335877862595419,0.0965250965250965,0.139917695473251,0.117408906882591
1193,0.1024590163934426,0.1570247933884297,0.1123595505617977,0.11328125,0.1148148148148148,0.1365461847389558,0.1111111111111111,0.1076923076923077,0.123015873015873
1194,0.102880658436214,0.1535580524344569,0.1271186440677966,0.1428571428571428,0.1388888888888889,0.1365461847389558,0.1310861423220973,0.1387755102040816,0.1124031007751938
1195,0.1548672566371681,0.1217391304347826,0.1462450592885375,0.1024590163934426,0.1115702479338843,0.0933333333333333,0.1004366812227074,0.1196581196581196,0.123015873015873
1196,0.1038461538461538,0.1217391304347826,0.108433734939759,0.1428571428571428,0.1115702479338843,0.1085271317829457,0.1111111111111111,0.1111111111111111,0.1333333333333333
1197,0.1290322580645161,0.1390977443609022,0.108433734939759,0.1024590163934426,0.1115702479338843,0.0933333333333333,0.1310861423220973,0.1387755102040816,0.1124031007751938
